"Institution ID","Institution","Game Date","Uniform Number","Last Name","First Name","Rushing","","","","","Passing","","","","","","Total Off.","","Receiving","","","Pass Int","","","Fumble Ret","","","Punting","","Punt Ret","","","KO Ret","","","Total TD","Off xpts","","","","Def xpts","","","","FG","","Saf","Points"
"277","Hawaii","10/24/09","1","SALAS","GREG","","","","","","","","","","","","0","0","9","90","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"277","Hawaii","10/31/09","1","SALAS","GREG","","","","","","","","","","","","0","0","8","96","0","","","","","","","","","1","-3","0","","","","","","","","","","","","","","","","0"
"277","Hawaii","11/07/09","1","SALAS","GREG","","","","","","","","","","","","0","0","10","187","2","","","","","","","","","","","","","","","2","","","","","","","","","","","","12"
"277","Hawaii","11/14/09","1","SALAS","GREG","","","","","","","","","","","","0","0","16","196","1","","","","","","","","","","","","","","","1","","","","","","","","","","","","6"
"277","Hawaii","11/21/09","1","SALAS","GREG","","","","","","","","","","","","0","0","8","52","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"277","Hawaii","11/28/09","1","SALAS","GREG","","","","","","","","","","","","0","0","10","147","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"277","Hawaii","12/05/09","1","SALAS","GREG","","","","","","","","","","","","0","0","3","31","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"277","Hawaii","09/12/09","43","SILVA","MANA","","","","","","","","","","","","0","0","","","","2","2","0","","","","","","","","","","","","","","","","","","","","","","","","0"
"277","Hawaii","09/19/09","43","SILVA","MANA","","","","","","","","","","","","0","0","","","","1","0","0","","","","","","","","","","","","","","","","","","","","","","","","0"
"277","Hawaii","11/07/09","43","SILVA","MANA","","","","","","","","","","","","0","0","","","","1","13","0","","","","","","","","","","","","","","","","","","","","","","","","0"
"277","Hawaii","11/14/09","43","SILVA","MANA","","","","","","","","","","","","0","0","","","","1","0","0","","","","","","","","","","","","","","","","","","","","","","","","0"
"277","Hawaii","11/21/09","43","SILVA","MANA","","","","","","","","","","","","0","0","","","","1","13","0","","","","","","","","","","","","","","","","","","","","","","","","0"
"277","Hawaii","09/12/09","9","SMITH","SPENCER","","","","","","","","","","","","0","0","","","","1","3","0","","","","","","","","","","","","","","","","","","","","","","","","0"
"277","Hawaii","11/14/09","53","SOARES","BLAZE","","","","","","","","","","","","0","0","","","","1","21","0","","","","","","","","","","","","","","","","","","","","","","","","0"
"277","Hawaii","09/04/09","7","TAYLOR","JOVONTE","","","","","","","","","","","","0","0","1","7","0","","","","","","","","","","","","4","103","0","","","","","","","","","","","","","0"
"277","Hawaii","09/12/09","7","TAYLOR","JOVONTE","","","","","","","","","","","","0","0","3","28","0","","","","","","","","","","","","3","67","0","","","","","","","","","","","","","0"
"277","Hawaii","10/10/09","7","TAYLOR","JOVONTE","","","","","","","","","","","","0","0","","","","","","","","","","","","","","","2","45","0","","","","","","","","","","","","","0"
"277","Hawaii","10/17/09","7","TAYLOR","JOVONTE","1","0","3","-3","0","","","","","","","1","-3","6","80","0","","","","","","","","","","","","2","54","0","","","","","","","","","","","","","0"
"277","Hawaii","10/24/09","7","TAYLOR","JOVONTE","","","","","","","","","","","","0","0","4","32","0","","","","","","","","","","","","7","164","0","","","","","","","","","","","","","0"
"277","Hawaii","10/31/09","7","TAYLOR","JOVONTE","","","","","","","","","","","","0","0","6","109","2","","","","","","","","","","","","3","98","0","2","","","","","","","","","","","","12"
"277","Hawaii","11/07/09","7","TAYLOR","JOVONTE","","","","","","","","","","","","0","0","2","53","1","","","","","","","","","","","","4","66","0","1","","","","","","","","","","","","6"
"277","Hawaii","11/14/09","7","TAYLOR","JOVONTE","","","","","","","","","","","","0","0","","","","","","","","","","","","","","","2","41","0","","","","","","","","","","","","","0"
"277","Hawaii","11/21/09","7","TAYLOR","JOVONTE","","","","","","","","","","","","0","0","4","45","0","","","","","","","","","","","","1","31","0","","","","","","","","","","","","","0"
"277","Hawaii","11/28/09","7","TAYLOR","JOVONTE","","","","","","","","","","","","0","0","4","44","0","","","","","","","","","","","","4","119","0","","","","","","","","","","","","","0"
"277","Hawaii","12/05/09","7","TAYLOR","JOVONTE","","","","","","","","","","","","0","0","3","47","1","","","","","","","","","","","","5","130","0","1","","","","","","","","","","","","6"
"277","Hawaii","09/19/09","19","TORRES","RICHARD","","","","","","","","","","","","0","0","","","","1","17","0","","","","","","","","","","","","","","","","","","","","","","","","0"
"277","Hawaii","09/04/09","23","WRIGHT-JACKSON","LEON","4","12","3","9","0","","","","","","","4","9","4","33","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"277","Hawaii","09/12/09","23","WRIGHT-JACKSON","LEON","4","34","0","34","1","","","","","","","4","34","1","11","0","","","","","","","","","","","","","","","1","","","","","","","","","","","","6"
"277","Hawaii","09/19/09","23","WRIGHT-JACKSON","LEON","3","1","0","1","0","","","","","","","3","1","2","16","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"277","Hawaii","09/30/09","23","WRIGHT-JACKSON","LEON","1","2","0","2","0","","","","","","","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"277","Hawaii","10/10/09","23","WRIGHT-JACKSON","LEON","5","66","0","66","0","","","","","","","5","66","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"277","Hawaii","10/17/09","23","WRIGHT-JACKSON","LEON","9","37","0","37","0","","","","","","","9","37","1","7","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"277","Hawaii","10/24/09","23","WRIGHT-JACKSON","LEON","1","8","0","8","0","","","","","","","1","8","1","-2","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"277","Hawaii","10/31/09","23","WRIGHT-JACKSON","LEON","6","33","0","33","0","","","","","","","6","33","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"277","Hawaii","11/07/09","23","WRIGHT-JACKSON","LEON","15","172","5","167","3","","","","","","","15","167","2","13","0","","","","","","","","","","","","","","","3","","","","","","","","","","","","18"
"277","Hawaii","11/14/09","23","WRIGHT-JACKSON","LEON","6","43","0","43","2","","","","","","","6","43","2","29","0","","","","","","","","","","","","","","","2","","","","","","","","","","","","12"
"277","Hawaii","11/21/09","23","WRIGHT-JACKSON","LEON","10","66","1","65","1","","","","","","","10","65","2","2","0","","","","","","","","","","","","","","","1","","","","","","","","","","","","6"
"277","Hawaii","11/28/09","23","WRIGHT-JACKSON","LEON","5","47","0","47","0","","","","","","","5","47","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"277","Hawaii","12/05/09","23","WRIGHT-JACKSON","LEON","5","43","1","42","0","","","","","","","5","42","2","18","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"288","Houston","09/05/09","25","BEALL","BRYCE","9","58","0","58","1","","","","","","","9","58","2","35","1","","","","","","","","","","","","","","","2","","","","","","","","","","","","12"
"288","Houston","09/12/09","25","BEALL","BRYCE","18","80","2","78","1","","","","","","","18","78","5","60","1","","","","","","","","","","","","","","","2","","","","","","","","","","","","12"
"288","Houston","09/26/09","25","BEALL","BRYCE","19","76","1","75","1","","","","","","","19","75","4","31","0","","","","","","","","","","","","","","","1","","","","","","","","","","","","6"
"288","Houston","10/03/09","25","BEALL","BRYCE","14","68","0","68","0","","","","","","","14","68","3","31","1","","","","","","","","","","","","","","","1","","","","","","","","","","","","6"
"288","Houston","10/10/09","25","BEALL","BRYCE","15","95","1","94","0","","","","","","","15","94","2","31","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"288","Houston","10/17/09","25","BEALL","BRYCE","16","67","3","64","2","","","","","","","16","64","5","48","0","","","","","","","","","","","","","","","2","","","","","","","","","","","","12"
"288","Houston","10/24/09","25","BEALL","BRYCE","12","61","0","61","1","","","","","","","12","61","1","0","0","","","","","","","","","","","","","","","1","","","","","","","","","","","","6"
"288","Houston","10/31/09","25","BEALL","BRYCE","6","16","1","15","0","","","","","","","6","15","3","23","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"288","Houston","11/07/09","25","BEALL","BRYCE","17","82","0","82","0","","","","","","","17","82","3","41","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"288","Houston","11/14/09","25","BEALL","BRYCE","3","3","0","3","0","","","","","","","3","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"288","Houston","11/28/09","25","BEALL","BRYCE","6","65","0","65","1","","","","","","","6","65","1","-3","0","","","","","","","","","","","","","","","1","","","","","","","","","","","","6"
"288","Houston","12/05/09","25","BEALL","BRYCE","3","7","1","6","0","","","","","","","3","6","2","5","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"288","Houston","12/31/09","25","BEALL","BRYCE","1","1","0","1","0","","","","","","","1","1","1","9","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"288","Houston","10/10/09","14","BELL","BEN","","","","","","","","","","","","0","0","","","","","","","","","","","","","","","","","","","2","2","0","0","","","","","1","1","","5"
"288","Houston","10/17/09","14","BELL","BEN","","","","","","","","","","","","0","0","","","","","","","","","","","","","","","","","","","1","0","0","0","","","","","2","1","","3"
"288","Houston","11/28/09","14","BELL","BEN","","","","","","","","","","","","0","0","","","","","","","","","","","","","","","","","","","1","1","0","0","","","","","","","","1"
"288","Houston","11/14/09","23","BLACKMON","CARSON","","","","","","","","","","","","0","0","","","","1","4","0","","","","","","","","","","","","","","","","","","","","","","","","0"
"288","Houston","10/10/09","21","BRINKLEY","BRANDON","","","","","","","","","","","","0","0","","","","2","30","0","","","","","","","","","","","","","","","","","","","","","","","","0"
"288","Houston","11/07/09","21","BRINKLEY","BRANDON","","","","","","","","","","","","0","0","","","","1","33","0","","","","","","","","","","","","","","","","","","","","","","","","0"
"288","Houston","11/28/09","21","BRINKLEY","BRANDON","","","","","","","","","","","","0","0","","","","1","45","1","","","","","","","","","","","","1","","","","","","","","","","","","6"
"288","Houston","09/05/09","35","CARRIER","TYRON","1","2","0","2","0","","","","","","","1","2","3","24","0","","","","","","","","","","","","2","41","0","","","","","","","","","","","","","0"
"288","Houston","09/12/09","35","CARRIER","TYRON","","","","","","","","","","","","0","0","7","111","1","","","","","","","","","1","31","0","","","","1","","","","","","","","","","","","6"
"288","Houston","09/26/09","35","CARRIER","TYRON","2","12","0","12","0","","","","","","","2","12","8","104","0","","","","","","","","","2","8","0","3","104","0","","","","","","","","","","","","","0"
"288","Houston","10/03/09","35","CARRIER","TYRON","1","9","0","9","0","","","","","","","1","9","11","115","1","","","","","","","","","","","","6","111","0","1","","","","","","","","","","","","6"
"288","Houston","10/10/09","35","CARRIER","TYRON","","","","","","","","","","","","0","0","7","83","2","","","","","","","","","","","","4","95","0","2","","","","","","","","","","","","12"
"288","Houston","10/17/09","35","CARRIER","TYRON","1","0","3","-3","0","","","","","","","1","-3","4","46","0","","","","","","","","","1","27","0","1","20","0","","","","","","","","","","","","","0"
"288","Houston","10/24/09","35","CARRIER","TYRON","","","","","","","","","","","","0","0","3","28","0","","","","","","","","","1","16","0","4","159","1","1","","","","","","","","","","","","6"
"288","Houston","10/31/09","35","CARRIER","TYRON","2","47","0","47","0","","","","","","","2","47","10","88","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"288","Houston","11/07/09","35","CARRIER","TYRON","","","","","","","","","","","","0","0","5","53","0","","","","","","","","","2","-9","0","3","139","1","1","","","","","","","","","","","","6"
"288","Houston","11/14/09","35","CARRIER","TYRON","","","","","","","","","","","","0","0","9","149","2","","","","","","","","","","","","3","40","0","2","","","","","","","","","","","","12"
